train loss | 0.5573810339 |          0 | 1.288301944732666
valid loss | 0.3310541055 |          0 | 66.52421617507935
train loss | 0.3545397222 |         10 | 69.83079981803894
train loss | 0.2779182196 |         20 | 72.05332684516907
train loss | 0.2969188392 |         30 | 74.25463390350342
train loss | 0.3101753592 |         40 | 76.44701600074768
train loss | 0.2773948908 |         50 | 78.64792394638062
train loss | 0.3267070055 |         60 | 80.84776997566223
train loss | 0.2587205172 |         70 | 83.03278493881226
train loss | 0.2640940547 |         80 | 85.24770498275757
train loss | 0.3504632711 |         90 | 87.46355175971985
train loss | 0.2428874820 |        100 | 89.65014743804932
train loss | 0.2654041350 |        110 | 91.85206389427185
train loss | 0.2434125394 |        120 | 94.04091691970825
train loss | 0.2319133282 |        130 | 96.24464321136475
train loss | 0.2422738671 |        140 | 98.48686575889587
train loss | 0.2594269514 |        150 | 100.73445892333984
train loss | 0.2546381950 |        160 | 102.93555927276611
train loss | 0.2521513104 |        170 | 105.16698622703552
train loss | 0.2535006702 |        180 | 107.38371014595032
train loss | 0.2264174223 |        190 | 109.64796853065491
train loss | 0.2478026450 |        200 | 111.91170978546143
train loss | 0.2230899632 |        210 | 114.17493629455566
train loss | 0.2065177262 |        220 | 116.42170667648315
train loss | 0.2115524709 |        230 | 118.63740277290344
train loss | 0.2664465606 |        240 | 120.91580581665039
train loss | 0.2305959761 |        250 | 123.18365597724915
train loss | 0.2585222125 |        260 | 125.45853185653687
train loss | 0.2320223749 |        270 | 127.72375869750977
train loss | 0.2204797566 |        280 | 129.94011759757996
train loss | 0.1875681281 |        290 | 132.1411898136139
train loss | 0.2197600305 |        300 | 134.35754895210266
train loss | 0.1943935454 |        310 | 136.62059378623962
train loss | 0.2343066931 |        320 | 138.9258327484131
train loss | 0.1855693609 |        330 | 141.1655671596527
train loss | 0.2653647363 |        340 | 143.40233087539673
train loss | 0.2129560709 |        350 | 145.57489395141602
train loss | 0.2296145558 |        360 | 147.7629518508911
train loss | 0.1852171719 |        370 | 149.9425609111786
train loss | 0.2370702922 |        380 | 152.11762118339539
train loss | 0.2092906684 |        390 | 154.30533814430237
train loss | 0.2158665359 |        400 | 156.4745171070099
train loss | 0.2415710092 |        410 | 158.6679220199585
train loss | 0.2511437833 |        420 | 160.84739923477173
train loss | 0.2071694732 |        430 | 163.02768111228943
train loss | 0.2018927783 |        440 | 165.20300388336182
train loss | 0.1820888221 |        450 | 167.39578700065613
train loss | 0.2297049761 |        460 | 169.57747650146484
train loss | 0.2042637467 |        470 | 171.74652123451233
train loss | 0.1775697023 |        480 | 173.91985726356506
train loss | 0.2492062002 |        490 | 176.1105408668518
train loss | 0.2141316235 |        500 | 178.28376650810242
train loss | 0.2292969227 |        510 | 180.4744474887848
train loss | 0.2306901515 |        520 | 182.64473605155945
train loss | 0.2178305835 |        530 | 184.8329770565033
train loss | 0.2160907388 |        540 | 187.0219225883484
train loss | 0.2351638973 |        550 | 189.19579696655273
train loss | 0.1886495203 |        560 | 191.36879801750183
train loss | 0.2481672466 |        570 | 193.54304885864258
train loss | 0.2137230188 |        580 | 195.7174801826477
train loss | 0.2041651011 |        590 | 197.90626001358032
train loss | 0.1971237659 |        600 | 200.09316778182983
train loss | 0.1896441877 |        610 | 202.30230331420898
train loss | 0.1951674521 |        620 | 204.51693892478943
train loss | 0.2013286799 |        630 | 206.72826075553894
train loss | 0.1983056068 |        640 | 208.92195749282837
train loss | 0.1969814748 |        650 | 211.10447597503662
train loss | 0.2094348520 |        660 | 213.30592894554138
train loss | 0.2032969892 |        670 | 215.51368522644043
train loss | 0.1988747716 |        680 | 217.7342185974121
train loss | 0.2074133754 |        690 | 219.96103167533875
train loss | 0.1818078458 |        700 | 222.18866515159607
train loss | 0.2186794579 |        710 | 224.46294832229614
train loss | 0.1819773763 |        720 | 226.68867325782776
train loss | 0.2203941196 |        730 | 228.9112696647644
train loss | 0.1674524546 |        740 | 231.24272394180298
train loss | 0.1919592768 |        750 | 233.61265778541565
train loss | 0.2514485121 |        760 | 235.82428121566772
train loss | 0.2287272364 |        770 | 238.0211958885193
train loss | 0.1794627458 |        780 | 240.21803045272827
train loss | 0.2096404284 |        790 | 242.41398310661316
train loss | 0.2012627125 |        800 | 244.61167240142822
train loss | 0.1857202053 |        810 | 246.8062024116516
train loss | 0.1810437441 |        820 | 249.00110483169556
train loss | 0.1939008236 |        830 | 251.19757628440857
train loss | 0.1949072778 |        840 | 253.39261674880981
train loss | 0.2372150421 |        850 | 255.59098172187805
train loss | 0.1880251467 |        860 | 257.7890667915344
train loss | 0.1890826672 |        870 | 259.9859173297882
train loss | 0.2025543302 |        880 | 262.18156266212463
train loss | 0.1866143942 |        890 | 264.3796043395996
train loss | 0.2046018243 |        900 | 266.577880859375
train loss | 0.2278247178 |        910 | 268.77558302879333
train loss | 0.2198151648 |        920 | 270.9933717250824
train loss | 0.2168917805 |        930 | 273.22720885276794
train loss | 0.1943493187 |        940 | 275.42531728744507
train loss | 0.1652982384 |        950 | 277.6212646961212
train loss | 0.2285000384 |        960 | 279.8161971569061
train loss | 0.1950682104 |        970 | 282.01400113105774
train loss | 0.1847402900 |        980 | 284.2098276615143
train loss | 0.1815085113 |        990 | 286.4085040092468
train loss | 0.1985315084 |       1000 | 288.60635447502136
train loss | 0.2014734298 |       1010 | 290.8089940547943
train loss | 0.2097575814 |       1020 | 293.0566129684448
train loss | 0.1834656894 |       1030 | 295.25471806526184
train loss | 0.2470760643 |       1040 | 297.45269322395325
train loss | 0.1897535771 |       1050 | 299.650595664978
train loss | 0.2037012875 |       1060 | 301.846715927124
train loss | 0.1812577993 |       1070 | 304.04280948638916
train loss | 0.2087849677 |       1080 | 306.23852157592773
train loss | 0.1853768229 |       1090 | 308.43580889701843
train loss | 0.1935789436 |       1100 | 310.6327750682831
train loss | 0.2068053186 |       1110 | 312.8970639705658
train loss | 0.1835744679 |       1120 | 315.0927572250366
train loss | 0.2175706923 |       1130 | 317.2889564037323
train loss | 0.1824446023 |       1140 | 319.48366141319275
train loss | 0.1788225174 |       1150 | 321.6804883480072
train loss | 0.2059409320 |       1160 | 323.878071308136
train loss | 0.1935666800 |       1170 | 326.0742917060852
train loss | 0.1906856000 |       1180 | 328.2719693183899
train loss | 0.1795932204 |       1190 | 330.5253858566284
train loss | 0.2043569237 |       1200 | 332.7792682647705
train loss | 0.1875551045 |       1210 | 334.99280071258545
train loss | 0.2007973343 |       1220 | 337.2591698169708
train loss | 0.1652586013 |       1230 | 339.4554579257965
train loss | 0.1965491474 |       1240 | 341.8107113838196
train loss | 0.2122765481 |       1250 | 344.1421368122101
train loss | 0.1826507002 |       1260 | 346.4087266921997
train loss | 0.1687311828 |       1270 | 348.68133878707886
train loss | 0.1673405021 |       1280 | 350.92495584487915
train loss | 0.1861242354 |       1290 | 353.1855754852295
train loss | 0.1736273617 |       1300 | 355.4817063808441
train loss | 0.1836284846 |       1310 | 357.71372961997986
train loss | 0.2014137954 |       1320 | 359.9276456832886
train loss | 0.1807077676 |       1330 | 362.1447172164917
train loss | 0.1943294406 |       1340 | 364.3930401802063
train loss | 0.1779387146 |       1350 | 366.65084743499756
train loss | 0.1993524730 |       1360 | 368.8558897972107
train loss | 0.1931413412 |       1370 | 371.1168429851532
train loss | 0.1895458996 |       1380 | 373.34546399116516
train loss | 0.1701682955 |       1390 | 375.5429847240448
train loss | 0.1903671622 |       1400 | 377.804345369339
train loss | 0.1925826967 |       1410 | 380.0874741077423
train loss | 0.1815061867 |       1420 | 382.34357237815857
train loss | 0.1988848448 |       1430 | 384.5761775970459
train loss | 0.1819224358 |       1440 | 386.76917719841003
train loss | 0.1951476187 |       1450 | 388.96420764923096
train loss | 0.1732489914 |       1460 | 391.1576871871948
train loss | 0.1816084683 |       1470 | 393.3712592124939
train loss | 0.1681250483 |       1480 | 395.6124029159546
train loss | 0.1827766299 |       1490 | 397.83827781677246
train loss | 0.2035657167 |       1500 | 400.03919529914856
valid loss | 0.1497506901 |       1500 | 465.8198416233063
train loss | 0.2163820863 |       1510 | 468.77694940567017
train loss | 0.1872948706 |       1520 | 470.9794452190399
train loss | 0.1769625545 |       1530 | 473.18231201171875
train loss | 0.1982370764 |       1540 | 475.3864607810974
train loss | 0.1598006189 |       1550 | 477.6089537143707
train loss | 0.1650757641 |       1560 | 479.8129243850708
train loss | 0.1780427694 |       1570 | 482.03943395614624
train loss | 0.1884002835 |       1580 | 484.24360847473145
train loss | 0.1781385839 |       1590 | 486.44423151016235
train loss | 0.1856257766 |       1600 | 488.64533042907715
train loss | 0.1924671084 |       1610 | 490.8471803665161
train loss | 0.2180700898 |       1620 | 493.0497109889984
train loss | 0.2092069834 |       1630 | 495.25363278388977
train loss | 0.1843400747 |       1640 | 497.45552349090576
train loss | 0.1670671701 |       1650 | 499.6576282978058
train loss | 0.1578466594 |       1660 | 501.86021304130554
train loss | 0.1813390851 |       1670 | 504.06094312667847
train loss | 0.2132237554 |       1680 | 506.26390624046326
train loss | 0.1859539449 |       1690 | 508.46493697166443
train loss | 0.2079164088 |       1700 | 510.66781187057495
train loss | 0.1846295893 |       1710 | 512.8713221549988
train loss | 0.1703396142 |       1720 | 515.071771144867
train loss | 0.1737857908 |       1730 | 517.2763843536377
train loss | 0.1673070341 |       1740 | 519.4769206047058
train loss | 0.1879867166 |       1750 | 521.6782643795013
train loss | 0.1660099775 |       1760 | 523.8816845417023
train loss | 0.1648401767 |       1770 | 526.0824310779572
train loss | 0.1891918480 |       1780 | 528.2858653068542
train loss | 0.1892016530 |       1790 | 530.4856717586517
train loss | 0.1853929907 |       1800 | 532.7245802879333
train loss | 0.1971507072 |       1810 | 535.0164077281952
train loss | 0.1922375858 |       1820 | 537.214231967926
train loss | 0.1767649353 |       1830 | 539.4089286327362
train loss | 0.1817618608 |       1840 | 541.6253893375397
train loss | 0.1802562624 |       1850 | 543.8196477890015
train loss | 0.2103729695 |       1860 | 546.0114622116089
train loss | 0.1868589669 |       1870 | 548.2043261528015
train loss | 0.1679431200 |       1880 | 550.3954894542694
train loss | 0.2036916316 |       1890 | 552.6592659950256
train loss | 0.2017710209 |       1900 | 554.8538348674774
train loss | 0.1768236756 |       1910 | 557.0495612621307
train loss | 0.1796947122 |       1920 | 559.2720336914062
train loss | 0.1634248644 |       1930 | 561.4811911582947
train loss | 0.1602296680 |       1940 | 563.7294759750366
train loss | 0.2209888101 |       1950 | 565.9284286499023
train loss | 0.1567716300 |       1960 | 568.1891343593597
train loss | 0.1688706577 |       1970 | 570.3847544193268
train loss | 0.2018089145 |       1980 | 572.5795407295227
train loss | 0.1665686816 |       1990 | 574.7728967666626
train loss | 0.1847306490 |       2000 | 576.9681406021118
train loss | 0.1886088550 |       2010 | 579.2589302062988
train loss | 0.1732467115 |       2020 | 581.5153498649597
train loss | 0.1640782058 |       2030 | 583.7610192298889
train loss | 0.1817795336 |       2040 | 585.9934885501862
train loss | 0.1738300323 |       2050 | 588.2017741203308
train loss | 0.1866761446 |       2060 | 590.4047589302063
train loss | 0.1772570014 |       2070 | 592.6149609088898
train loss | 0.2032524645 |       2080 | 594.8825407028198
train loss | 0.1637982428 |       2090 | 597.0848391056061
train loss | 0.1825488508 |       2100 | 599.2867851257324
train loss | 0.2064985484 |       2110 | 601.4917576313019
train loss | 0.1875893921 |       2120 | 603.7116765975952
train loss | 0.1680938900 |       2130 | 605.9148287773132
train loss | 0.1615445465 |       2140 | 608.1167900562286
train loss | 0.1895196438 |       2150 | 610.348503112793
train loss | 0.1801324338 |       2160 | 612.549224615097
train loss | 0.1699140817 |       2170 | 614.7505295276642
train loss | 0.1831415147 |       2180 | 616.9579055309296
train loss | 0.1735399961 |       2190 | 619.1835095882416
train loss | 0.1912107468 |       2200 | 621.3896217346191
train loss | 0.2128350437 |       2210 | 623.6357295513153
train loss | 0.1893838793 |       2220 | 625.8561680316925
train loss | 0.1700566858 |       2230 | 628.0591397285461
train loss | 0.1686048508 |       2240 | 630.3175365924835
train loss | 0.1633713245 |       2250 | 632.5538234710693
train loss | 0.1752775013 |       2260 | 634.8170323371887
